Date,Close/Last,Open,High,Low,Change ,Percentage
05/31/2019,2752.06,2766.15,2768.98,2750.52,-14.09,-0.509
05/30/2019,2788.86,2786.94,2799,2776.74,1.92,0.069
05/29/2019,2783.02,2790.25,2792.03,2766.06,-7.23,-0.259
05/28/2019,2802.39,2830.03,2840.51,2801.58,-27.64,-0.977
05/24/2019,2826.06,2832.41,2841.36,2820.19,-6.35,-0.224
05/23/2019,2822.24,2836.7,2836.7,2805.49,-14.46,-0.51
05/22/2019,2856.27,2856.06,2865.47,2851.11,0.21,0.007
05/21/2019,2864.36,2854.02,2868.88,2854.02,10.34,0.362
05/20/2019,2840.23,2841.94,2853.86,2831.29,-1.71,-0.06
05/17/2019,2859.53,2858.6,2885.48,2854.23,0.93,0.033
05/16/2019,2876.32,2855.8,2892.15,2855.8,20.52,0.719
05/15/2019,2850.96,2820.38,2858.68,2815.08,30.58,1.084
05/14/2019,2834.41,2820.12,2852.54,2820.12,14.29,0.507
05/13/2019,2811.87,2840.19,2840.19,2801.43,-28.32,-0.997
5/10/2019,2881.4,2863.1,2891.31,2825.39,18.3,0.639
5/9/2019,2870.72,2859.84,2875.97,2836.4,10.88,0.38
5/8/2019,2879.42,2879.61,2897.96,2873.28,-0.19,-0.007
5/7/2019,2884.05,2913.03,2913.03,2862.6,-28.98,-0.995
5/6/2019,2932.47,2908.89,2937.32,2898.21,23.58,0.811
5/3/2019,2945.64,2929.21,2947.85,2929.21,16.43,0.561
5/2/2019,2917.52,2922.16,2931.68,2900.5,-4.64,-0.159
5/1/2019,2923.73,2952.33,2954.13,2923.36,-28.6,-0.969
04/30/2019,2945.83,2937.14,2948.22,2924.11,8.69,0.296
04/29/2019,2943.03,2940.58,2949.52,2939.35,2.45,0.083
04/26/2019,2939.88,2925.81,2939.88,2917.56,14.07,0.481
04/25/2019,2926.17,2928.99,2933.1,2912.84,-2.82,-0.096
04/24/2019,2927.25,2934,2936.83,2926.05,-6.75,-0.23
04/23/2019,2933.68,2909.99,2936.31,2908.53,23.69,0.814
04/22/2019,2907.97,2898.78,2909.51,2896.35,9.19,0.317
04/18/2019,2905.03,2904.81,2908.4,2891.9,0.22,0.008
04/17/2019,2900.45,2916.04,2918,2895.45,-15.59,-0.535
04/16/2019,2907.06,2912.26,2916.06,2900.71,-5.2,-0.179
04/15/2019,2905.58,2908.32,2909.6,2896.48,-2.74,-0.094
4/12/2019,2907.41,2900.86,2910.54,2898.37,6.55,0.226
4/11/2019,2888.32,2891.92,2893.42,2881.99,-3.6,-0.124
4/10/2019,2888.21,2881.37,2889.71,2879.13,6.84,0.237
4/9/2019,2878.2,2886.58,2886.88,2873.33,-8.38,-0.29
4/8/2019,2895.77,2888.46,2895.95,2880.78,7.31,0.253
4/5/2019,2892.74,2884.16,2893.24,2882.99,8.58,0.297
4/4/2019,2879.39,2873.99,2881.28,2867.14,5.4,0.188
4/3/2019,2873.4,2876.09,2885.25,2865.17,-2.69,-0.094
4/2/2019,2867.24,2868.24,2872.9,2858.75,-1,-0.035
4/1/2019,2867.19,2848.63,2869.4,2848.63,18.56,0.652
03/29/2019,2834.4,2828.27,2836.03,2819.23,6.13,0.217
03/28/2019,2815.44,2809.4,2819.71,2798.77,6.04,0.215
03/27/2019,2805.37,2819.72,2825.56,2787.72,-14.35,-0.509
03/26/2019,2818.46,2812.66,2829.87,2803.99,5.8,0.206
03/25/2019,2798.36,2796.01,2809.79,2785.02,2.35,0.084
03/22/2019,2800.71,2844.52,2846.16,2800.47,-43.81,-1.54
03/21/2019,2854.88,2819.72,2860.31,2817.38,35.16,1.247
03/20/2019,2824.23,2831.34,2843.54,2812.43,-7.11,-0.251
03/19/2019,2832.57,2840.76,2852.42,2823.27,-8.19,-0.288
03/18/2019,2832.94,2822.61,2835.41,2821.99,10.33,0.366
03/15/2019,2822.48,2810.79,2830.73,2810.79,11.69,0.416
03/14/2019,2808.48,2810.38,2815,2803.46,-1.9,-0.068
03/13/2019,2810.92,2799.78,2821.24,2799.78,11.14,0.398
3/12/2019,2791.52,2787.34,2798.32,2786.73,4.18,0.15
3/11/2019,2783.3,2747.61,2784,2747.61,35.69,1.299
3/8/2019,2743.07,2730.79,2744.13,2722.27,12.28,0.45
3/7/2019,2748.93,2766.53,2767.25,2739.09,-17.6,-0.636
3/6/2019,2771.45,2790.27,2790.27,2768.69,-18.82,-0.674
3/5/2019,2789.65,2794.41,2796.44,2782.97,-4.76,-0.17
3/4/2019,2792.81,2814.37,2816.88,2767.66,-21.56,-0.766
3/1/2019,2803.69,2798.22,2808.02,2787.38,5.47,0.195
02/28/2019,2784.49,2788.11,2793.73,2782.51,-3.62,-0.13
02/27/2019,2792.38,2787.5,2795.76,2775.13,4.88,0.175
02/26/2019,2793.9,2792.36,2803.12,2789.47,1.54,0.055
02/25/2019,2796.11,2804.35,2813.49,2794.99,-8.24,-0.294
02/22/2019,2792.67,2780.67,2794.2,2779.11,12,0.432
02/21/2019,2774.88,2780.24,2781.58,2764.55,-5.36,-0.193
02/20/2019,2784.7,2779.05,2789.88,2774.06,5.65,0.203
02/19/2019,2779.76,2769.28,2787.33,2767.29,10.48,0.378
02/15/2019,2775.6,2760.24,2775.66,2760.24,15.36,0.556
02/14/2019,2745.73,2743.5,2757.9,2731.23,2.23,0.081
02/13/2019,2753.03,2750.3,2761.85,2748.63,2.73,0.099
2/12/2019,2744.73,2722.61,2748.19,2722.61,22.12,0.812
2/11/2019,2709.8,2712.4,2718.05,2703.79,-2.6,-0.096
2/8/2019,2707.88,2692.36,2708.07,2681.83,15.52,0.576
2/7/2019,2706.05,2717.53,2719.32,2687.26,-11.48,-0.422
2/6/2019,2731.61,2735.05,2738.08,2724.15,-3.44,-0.126
2/5/2019,2737.7,2728.34,2738.98,2724.03,9.36,0.343
2/4/2019,2724.87,2706.49,2724.99,2698.75,18.38,0.679
2/1/2019,2706.53,2702.32,2716.66,2696.88,4.21,0.156
01/31/2019,2704.1,2685.49,2708.95,2678.65,18.61,0.693
01/30/2019,2681.05,2653.62,2690.44,2648.34,27.43,1.034
01/29/2019,2640,2644.89,2650.93,2631.05,-4.89,-0.185
01/28/2019,2643.85,2644.97,2644.97,2624.06,-1.12,-0.042
01/25/2019,2664.76,2657.44,2672.38,2657.33,7.32,0.275
01/24/2019,2642.33,2638.84,2647.2,2627.01,3.49,0.132
01/23/2019,2638.7,2643.48,2653.19,2612.86,-4.78,-0.181
01/22/2019,2632.9,2657.88,2657.88,2617.27,-24.98,-0.94
01/18/2019,2670.71,2651.27,2675.47,2647.58,19.44,0.733
01/17/2019,2635.96,2609.28,2645.06,2606.36,26.68,1.023
01/16/2019,2616.1,2614.75,2625.76,2612.68,1.35,0.052
01/15/2019,2610.3,2585.1,2613.08,2585.1,25.2,0.975
01/14/2019,2582.61,2580.31,2589.32,2570.41,2.3,0.089
1/11/2019,2596.26,2588.11,2596.27,2577.4,8.15,0.315
1/10/2019,2596.64,2573.51,2597.82,2562.02,23.13,0.899
1/9/2019,2584.96,2580,2595.32,2568.89,4.96,0.192
1/8/2019,2574.41,2568.11,2579.82,2547.56,6.3,0.245
1/7/2019,2549.69,2535.61,2566.16,2524.56,14.08,0.555
1/4/2019,2531.94,2474.33,2538.07,2474.33,57.61,2.328
1/3/2019,2447.89,2491.92,2493.14,2443.96,-44.03,-1.767
1/2/2019,2510.03,2476.96,2519.49,2467.47,33.07,1.335
12/31/2018,2506.85,2498.94,2509.24,2482.82,7.91,0.317
12/28/2018,2485.74,2498.77,2520.27,2472.89,-13.03,-0.521
12/27/2018,2488.83,2442.5,2489.1,2397.94,46.33,1.897
12/26/2018,2467.7,2363.12,2467.76,2346.58,104.58,4.426
12/24/2018,2351.1,2400.56,2410.34,2351.1,-49.46,-2.06
12/21/2018,2416.62,2465.38,2504.41,2408.55,-48.76,-1.978
12/20/2018,2467.42,2496.77,2509.63,2441.18,-29.35,-1.176
12/19/2018,2506.96,2547.05,2585.29,2488.96,-40.09,-1.574
12/18/2018,2546.16,2559.9,2573.99,2528.71,-13.74,-0.537
12/17/2018,2545.94,2590.75,2601.13,2530.54,-44.81,-1.73
12/14/2018,2599.95,2629.68,2635.07,2593.84,-29.73,-1.131
12/13/2018,2650.54,2658.7,2670.19,2637.27,-8.16,-0.307
12/12/2018,2651.07,2658.23,2685.44,2650.26,-7.16,-0.269
12/11/2018,2636.78,2664.44,2674.35,2621.3,-27.66,-1.038
12/10/2018,2637.72,2630.86,2647.51,2583.23,6.86,0.261
12/7/2018,2633.08,2691.26,2708.54,2623.14,-58.18,-2.162
12/6/2018,2695.95,2663.51,2696.15,2621.53,32.44,1.218
12/4/2018,2700.06,2782.43,2785.93,2697.18,-82.37,-2.96
12/3/2018,2790.37,2790.5,2800.18,2773.38,-0.13,-0.005
11/30/2018,2760.17,2737.76,2760.88,2732.76,22.41,0.819
11/29/2018,2737.76,2736.97,2753.75,2722.94,0.79,0.029
11/28/2018,2743.79,2691.45,2744,2684.38,52.34,1.945
11/27/2018,2682.17,2663.75,2682.53,2655.89,18.42,0.692
11/26/2018,2673.45,2649.97,2674.35,2649.97,23.48,0.886
11/23/2018,2632.56,2633.36,2647.55,2631.09,-0.8,-0.03
11/21/2018,2649.93,2657.74,2670.73,2649.82,-7.81,-0.294
11/20/2018,2641.89,2654.6,2669.44,2631.52,-12.71,-0.479
11/19/2018,2690.73,2730.74,2733.16,2681.09,-40.01,-1.465
11/16/2018,2736.27,2718.54,2746.75,2712.16,17.73,0.652
11/15/2018,2730.2,2693.52,2735.38,2670.75,36.68,1.362
11/14/2018,2701.58,2737.9,2746.8,2685.75,-36.32,-1.327
11/13/2018,2722.18,2730.05,2754.6,2714.98,-7.87,-0.288
11/12/2018,2726.22,2773.93,2775.99,2722,-47.71,-1.72
11/9/2018,2781.01,2794.1,2794.1,2764.24,-13.09,-0.468
11/8/2018,2806.83,2806.38,2814.75,2794.99,0.45,0.016
11/7/2018,2813.89,2774.13,2815.15,2774.13,39.76,1.433
11/6/2018,2755.45,2738.4,2756.82,2737.08,17.05,0.623
11/5/2018,2738.31,2726.37,2744.27,2717.94,11.94,0.438
11/2/2018,2723.06,2745.45,2756.55,2700.44,-22.39,-0.816
11/1/2018,2740.37,2717.58,2741.67,2708.85,22.79,0.839
10/31/2018,2711.74,2705.6,2736.69,2705.6,6.14,0.227
10/30/2018,2682.63,2640.68,2685.43,2635.34,41.95,1.589
10/29/2018,2641.25,2682.65,2706.85,2603.54,-41.4,-1.543
10/26/2018,2658.69,2667.86,2692.38,2628.16,-9.17,-0.344
10/25/2018,2705.57,2674.88,2722.7,2667.84,30.69,1.147
10/24/2018,2656.1,2737.87,2742.59,2651.89,-81.77,-2.987
10/23/2018,2740.69,2721.03,2753.59,2691.43,19.66,0.723
10/22/2018,2755.88,2773.94,2778.94,2749.22,-18.06,-0.651
10/19/2018,2767.78,2775.66,2797.77,2760.27,-7.88,-0.284
10/18/2018,2768.78,2802,2806.04,2755.18,-33.22,-1.186
10/17/2018,2809.21,2811.67,2816.94,2781.81,-2.46,-0.087
10/16/2018,2809.92,2767.05,2813.46,2766.91,42.87,1.549
10/15/2018,2750.79,2763.83,2775.99,2749.03,-13.04,-0.472
10/12/2018,2767.13,2770.54,2775.77,2729.44,-3.41,-0.123
10/11/2018,2728.37,2776.87,2795.14,2710.51,-48.5,-1.747
10/10/2018,2785.68,2873.9,2874.02,2784.86,-88.22,-3.07
10/9/2018,2880.34,2882.51,2894.83,2874.27,-2.17,-0.075
10/8/2018,2884.43,2877.53,2889.45,2862.08,6.9,0.24
10/5/2018,2885.57,2902.54,2909.64,2869.29,-16.97,-0.585
10/4/2018,2901.61,2919.35,2919.78,2883.92,-17.74,-0.608
10/3/2018,2925.51,2931.69,2939.86,2921.36,-6.18,-0.211
10/2/2018,2923.43,2923.8,2931.42,2919.37,-0.37,-0.013
10/1/2018,2924.59,2926.29,2937.06,2917.91,-1.7,-0.058
09/28/2018,2913.98,2910.03,2920.53,2907.5,3.95,0.136
09/27/2018,2914,2911.65,2927.22,2909.27,2.35,0.081
09/26/2018,2905.97,2916.98,2931.15,2903.28,-11.01,-0.377
09/25/2018,2915.56,2921.75,2923.95,2913.7,-6.19,-0.212
09/24/2018,2919.37,2921.83,2923.79,2912.63,-2.46,-0.084
09/21/2018,2929.67,2936.76,2940.91,2927.11,-7.09,-0.241
09/20/2018,2930.75,2919.73,2934.8,2919.73,11.02,0.377
09/19/2018,2907.95,2906.6,2912.36,2903.82,1.35,0.046
09/18/2018,2904.31,2890.74,2911.17,2890.43,13.57,0.469
09/17/2018,2888.8,2903.83,2904.65,2886.16,-15.03,-0.518
09/14/2018,2904.98,2906.38,2908.3,2895.77,-1.4,-0.048
09/13/2018,2904.18,2896.85,2906.76,2896.39,7.33,0.253
9/12/2018,2888.92,2888.29,2894.65,2879.2,0.63,0.022
9/11/2018,2887.89,2871.57,2892.52,2866.78,16.32,0.568
9/10/2018,2877.13,2881.39,2886.93,2875.94,-4.26,-0.148
9/7/2018,2871.68,2868.26,2883.81,2864.12,3.42,0.119
9/6/2018,2878.05,2888.64,2892.05,2867.29,-10.59,-0.367
9/5/2018,2888.6,2891.59,2894.21,2876.92,-2.99,-0.103
9/4/2018,2896.72,2896.96,2900.18,2885.13,-0.24,-0.008
08/31/2018,2901.52,2898.37,2906.32,2891.73,3.15,0.109
08/30/2018,2901.13,2908.94,2912.46,2895.22,-7.81,-0.268
08/29/2018,2914.04,2900.62,2916.5,2898.4,13.42,0.463
08/28/2018,2897.52,2901.45,2903.77,2893.5,-3.93,-0.135
08/27/2018,2896.74,2884.69,2898.25,2884.69,12.05,0.418
08/24/2018,2874.69,2862.35,2876.16,2862.35,12.34,0.431
08/23/2018,2856.98,2860.29,2868.78,2854.03,-3.31,-0.116
08/22/2018,2861.82,2860.99,2867.54,2856.05,0.83,0.029
08/21/2018,2862.96,2861.51,2873.23,2861.32,1.45,0.051
08/20/2018,2857.05,2853.93,2859.76,2850.62,3.12,0.109
08/17/2018,2850.13,2838.32,2855.63,2833.73,11.81,0.416
08/16/2018,2840.69,2831.44,2850.49,2831.44,9.25,0.327
08/15/2018,2818.37,2827.95,2827.95,2802.49,-9.58,-0.339
08/14/2018,2839.96,2827.88,2843.11,2826.58,12.08,0.427
08/13/2018,2821.93,2835.46,2843.4,2819.88,-13.53,-0.477
8/10/2018,2833.28,2839.64,2842.2,2825.81,-6.36,-0.224
8/9/2018,2853.58,2857.19,2862.48,2851.98,-3.61,-0.126
8/8/2018,2857.7,2856.79,2862.44,2853.09,0.91,0.032
8/7/2018,2858.45,2855.92,2863.43,2855.92,2.53,0.089
8/6/2018,2850.4,2840.29,2853.29,2835.98,10.11,0.356
8/3/2018,2840.35,2829.62,2840.38,2827.37,10.73,0.379
8/2/2018,2827.22,2800.48,2829.91,2796.34,26.74,0.955
8/1/2018,2813.36,2821.17,2825.83,2805.85,-7.81,-0.277
07/31/2018,2816.29,2809.73,2824.46,2808.06,6.56,0.233
07/30/2018,2802.6,2819,2821.74,2798.11,-16.4,-0.582
07/27/2018,2818.82,2842.35,2843.17,2808.34,-23.53,-0.828
07/26/2018,2837.44,2835.49,2845.57,2835.26,1.95,0.069
07/25/2018,2846.07,2817.73,2848.03,2817.73,28.34,1.006
07/24/2018,2820.4,2820.68,2829.99,2811.12,-0.28,-0.01
07/23/2018,2806.98,2799.17,2808.61,2795.14,7.81,0.279
07/20/2018,2801.83,2804.55,2809.7,2800.01,-2.72,-0.097
07/19/2018,2804.49,2809.37,2812.05,2799.77,-4.88,-0.174
07/18/2018,2815.62,2811.35,2816.76,2805.89,4.27,0.152
07/17/2018,2809.55,2789.34,2814.19,2789.24,20.21,0.725
07/16/2018,2798.43,2801.43,2803.71,2793.39,-3,-0.107
07/13/2018,2801.31,2796.93,2804.53,2791.69,4.38,0.157
7/12/2018,2798.29,2783.14,2799.22,2781.53,15.15,0.544
7/11/2018,2774.02,2779.82,2785.91,2770.77,-5.8,-0.209
7/10/2018,2793.84,2788.56,2795.58,2786.24,5.28,0.189
7/9/2018,2784.17,2768.51,2784.65,2768.51,15.66,0.566
7/6/2018,2759.82,2737.68,2764.41,2733.52,22.14,0.809
7/5/2018,2736.61,2724.19,2737.83,2716.02,12.42,0.456
7/3/2018,2713.22,2733.27,2736.58,2711.16,-20.05,-0.734
7/2/2018,2726.71,2704.95,2727.26,2698.95,21.76,0.804
06/29/2018,2718.37,2727.13,2743.26,2718.03,-8.76,-0.321
06/28/2018,2716.31,2698.69,2724.34,2691.99,17.62,0.653
06/27/2018,2699.63,2728.45,2746.09,2699.38,-28.82,-1.056
06/26/2018,2723.06,2722.12,2732.91,2715.6,0.94,0.035
06/25/2018,2717.07,2742.94,2742.94,2698.67,-25.87,-0.943
06/22/2018,2754.88,2760.79,2764.17,2752.68,-5.91,-0.214
06/21/2018,2749.76,2769.28,2769.28,2744.39,-19.52,-0.705
06/20/2018,2767.32,2769.73,2774.86,2763.91,-2.41,-0.087
06/19/2018,2762.59,2752.01,2765.05,2743.19,10.58,0.384
06/18/2018,2773.75,2765.79,2774.99,2757.12,7.96,0.288
06/15/2018,2779.66,2777.78,2782.81,2761.73,1.88,0.068
06/14/2018,2782.49,2783.21,2789.06,2776.52,-0.72,-0.026
06/13/2018,2775.63,2787.94,2791.47,2774.65,-12.31,-0.442
6/12/2018,2786.85,2785.6,2789.8,2778.78,1.25,0.045
6/11/2018,2782,2780.18,2790.21,2780.17,1.82,0.065
6/8/2018,2779.03,2765.84,2779.39,2763.59,13.19,0.477
6/7/2018,2770.37,2774.84,2779.9,2760.16,-4.47,-0.161
6/6/2018,2772.35,2753.25,2772.39,2748.46,19.1,0.694
6/5/2018,2748.8,2748.46,2752.61,2739.51,0.34,0.012
6/4/2018,2746.87,2741.67,2749.16,2740.54,5.2,0.19
6/1/2018,2734.62,2718.7,2736.93,2718.7,15.92,0.586
05/31/2018,2705.27,2720.98,2722.5,2700.68,-15.71,-0.577
05/30/2018,2724.01,2702.43,2729.34,2702.43,21.58,0.799
05/29/2018,2689.86,2705.11,2710.67,2676.81,-15.25,-0.564
05/25/2018,2721.33,2723.6,2727.36,2714.99,-2.27,-0.083
05/24/2018,2727.76,2730.94,2731.97,2707.38,-3.18,-0.116
05/23/2018,2733.29,2713.98,2733.33,2709.54,19.31,0.712
05/22/2018,2724.44,2738.34,2742.24,2721.88,-13.9,-0.508
05/21/2018,2733.01,2725.95,2739.19,2725.7,7.06,0.259
05/18/2018,2712.97,2717.35,2719.5,2709.18,-4.38,-0.161
05/17/2018,2720.13,2719.71,2731.96,2711.36,0.42,0.015
05/16/2018,2722.46,2712.62,2727.76,2712.17,9.84,0.363
05/15/2018,2711.45,2718.59,2718.59,2701.91,-7.14,-0.263
05/14/2018,2730.13,2733.37,2742.1,2725.47,-3.24,-0.119
5/11/2018,2727.72,2722.7,2732.86,2717.45,5.02,0.184
5/10/2018,2723.07,2705.02,2726.11,2704.54,18.05,0.667
5/9/2018,2697.79,2678.12,2701.27,2674.14,19.67,0.734
5/8/2018,2671.92,2670.26,2676.34,2655.2,1.66,0.062
5/7/2018,2672.63,2669.36,2683.35,2664.7,3.27,0.123
5/4/2018,2663.42,2621.45,2670.93,2615.32,41.97,1.601
5/3/2018,2629.73,2628.08,2637.14,2594.62,1.65,0.063
5/2/2018,2635.67,2654.24,2660.87,2631.7,-18.57,-0.7
5/1/2018,2654.8,2643.64,2655.27,2625.41,11.16,0.422
04/30/2018,2648.05,2675.05,2682.92,2648.04,-27,-1.009
04/27/2018,2669.91,2675.47,2677.35,2659.01,-5.56,-0.208
04/26/2018,2666.94,2651.65,2676.48,2647.16,15.29,0.577
04/25/2018,2639.4,2634.92,2645.3,2612.67,4.48,0.17
04/24/2018,2634.56,2680.8,2683.55,2617.32,-46.24,-1.725
04/23/2018,2670.29,2675.4,2682.86,2657.99,-5.11,-0.191
04/20/2018,2670.14,2692.56,2693.94,2660.61,-22.42,-0.833
04/19/2018,2693.13,2701.16,2702.84,2681.9,-8.03,-0.297
04/18/2018,2708.64,2710.11,2717.49,2703.63,-1.47,-0.054
04/17/2018,2706.39,2692.74,2713.34,2692.05,13.65,0.507
04/16/2018,2677.84,2670.1,2686.49,2665.16,7.74,0.29
04/13/2018,2656.3,2676.9,2680.26,2645.05,-20.6,-0.77
4/12/2018,2663.99,2653.83,2674.72,2653.83,10.16,0.383
4/11/2018,2642.19,2643.89,2661.43,2639.25,-1.7,-0.064
4/10/2018,2656.87,2638.41,2665.45,2635.78,18.46,0.7
4/9/2018,2613.16,2617.18,2653.55,2610.79,-4.02,-0.154
4/6/2018,2604.47,2645.82,2656.88,2586.27,-41.35,-1.563
4/5/2018,2662.84,2657.36,2672.08,2649.58,5.48,0.206
4/4/2018,2644.69,2584.04,2649.86,2573.61,60.65,2.347
4/3/2018,2614.45,2592.17,2619.14,2575.49,22.28,0.86
4/2/2018,2581.88,2633.45,2638.3,2553.8,-51.57,-1.958
03/29/2018,2640.87,2614.41,2659.07,2609.72,26.46,1.012
03/28/2018,2605,2611.3,2632.65,2593.06,-6.3,-0.241
03/27/2018,2612.62,2667.57,2674.78,2596.12,-54.95,-2.06
03/26/2018,2658.55,2619.35,2661.36,2601.81,39.2,1.497
03/23/2018,2588.26,2646.71,2657.67,2585.89,-58.45,-2.208
03/22/2018,2643.69,2691.36,2695.68,2641.59,-47.67,-1.771
03/21/2018,2711.93,2714.99,2739.14,2709.79,-3.06,-0.113
03/20/2018,2716.94,2715.05,2724.22,2710.05,1.89,0.07
03/19/2018,2712.92,2741.38,2741.38,2694.59,-28.46,-1.038
03/16/2018,2752.01,2750.57,2761.85,2749.97,1.44,0.052
03/15/2018,2747.33,2754.27,2763.03,2741.47,-6.94,-0.252
03/14/2018,2749.48,2774.06,2777.11,2744.38,-24.58,-0.886
03/13/2018,2765.31,2792.31,2801.9,2758.68,-27,-0.967
3/12/2018,2783.02,2790.54,2796.98,2779.26,-7.52,-0.269
3/9/2018,2786.57,2752.91,2786.57,2751.54,33.66,1.223
3/8/2018,2738.97,2732.75,2740.45,2722.65,6.22,0.228
3/7/2018,2726.8,2710.18,2730.6,2701.74,16.62,0.613
3/6/2018,2728.12,2730.18,2732.08,2711.26,-2.06,-0.075
3/5/2018,2720.94,2681.06,2728.09,2675.75,39.88,1.487
3/2/2018,2691.25,2658.89,2696.25,2647.32,32.36,1.217
3/1/2018,2677.67,2715.22,2730.89,2659.65,-37.55,-1.383
02/28/2018,2713.83,2753.78,2761.52,2713.54,-39.95,-1.451
02/27/2018,2744.28,2780.45,2789.15,2744.22,-36.17,-1.301
02/26/2018,2779.6,2757.37,2780.64,2753.78,22.23,0.806
02/23/2018,2747.3,2715.8,2747.76,2713.74,31.5,1.16
02/22/2018,2703.96,2710.42,2731.26,2697.77,-6.46,-0.238
02/21/2018,2701.33,2720.53,2747.75,2701.29,-19.2,-0.706
02/20/2018,2716.26,2722.99,2737.6,2706.76,-6.73,-0.247
02/16/2018,2732.22,2727.14,2754.42,2725.11,5.08,0.186
02/15/2018,2731.2,2713.46,2731.51,2689.82,17.74,0.654
02/14/2018,2698.63,2651.21,2702.1,2648.87,47.42,1.789
02/13/2018,2662.94,2646.27,2668.84,2637.08,16.67,0.63
2/12/2018,2656,2636.75,2672.61,2622.45,19.25,0.73
2/9/2018,2619.55,2601.78,2638.67,2532.69,17.77,0.683
2/8/2018,2581,2685.01,2685.27,2580.56,-104.01,-3.874
2/7/2018,2681.66,2690.95,2727.67,2681.33,-9.29,-0.345
2/6/2018,2695.14,2614.78,2701.04,2593.07,80.36,3.073
2/5/2018,2648.94,2741.06,2763.39,2638.17,-92.12,-3.361
2/2/2018,2762.13,2808.92,2808.92,2759.97,-46.79,-1.666
2/1/2018,2821.98,2816.45,2835.96,2812.7,5.53,0.196
01/31/2018,2823.81,2832.41,2839.26,2813.04,-8.6,-0.304
01/30/2018,2822.43,2832.74,2837.75,2818.27,-10.31,-0.364
01/29/2018,2853.53,2867.23,2870.62,2851.48,-13.7,-0.478
01/26/2018,2872.87,2847.48,2872.87,2846.18,25.39,0.892
01/25/2018,2839.25,2846.24,2848.56,2830.94,-6.99,-0.246
01/24/2018,2837.54,2845.42,2852.97,2824.81,-7.88,-0.277
01/23/2018,2839.13,2835.05,2842.24,2830.59,4.08,0.144
01/22/2018,2832.97,2809.16,2833.03,2808.12,23.81,0.848
01/19/2018,2810.3,2802.6,2810.33,2798.08,7.7,0.275
01/18/2018,2798.03,2802.4,2805.83,2792.56,-4.37,-0.156
01/17/2018,2802.56,2784.99,2807.04,2778.38,17.57,0.631
01/16/2018,2776.42,2798.96,2807.54,2768.64,-22.54,-0.805
1/12/2018,2786.24,2770.18,2787.85,2769.64,16.06,0.58
1/11/2018,2767.56,2752.97,2767.56,2752.78,14.59,0.53
1/10/2018,2748.23,2745.55,2750.8,2736.06,2.68,0.098
1/9/2018,2751.29,2751.15,2759.14,2747.86,0.14,0.005
1/8/2018,2747.71,2742.67,2748.51,2737.6,5.04,0.184
1/5/2018,2743.15,2731.33,2743.45,2727.92,11.82,0.433
1/4/2018,2723.99,2719.31,2729.29,2719.07,4.68,0.172
1/3/2018,2713.06,2697.85,2714.37,2697.77,15.21,0.564
1/2/2018,2695.81,2683.73,2695.89,2682.36,12.08,0.45
12/29/2017,2673.61,2689.15,2692.12,2673.61,-15.54,-0.578
12/28/2017,2687.54,2686.1,2687.66,2682.69,1.44,0.054
12/27/2017,2682.62,2682.1,2685.64,2678.91,0.52,0.019
12/26/2017,2680.5,2679.09,2682.74,2677.96,1.41,0.053
12/22/2017,2683.34,2684.22,2685.35,2678.13,-0.88,-0.033
12/21/2017,2684.57,2683.02,2692.64,2682.4,1.55,0.058
12/20/2017,2679.25,2688.18,2691.01,2676.11,-8.93,-0.332
12/19/2017,2681.47,2692.71,2694.44,2680.74,-11.24,-0.417
12/18/2017,2690.16,2685.92,2694.97,2685.92,4.24,0.158
12/15/2017,2675.81,2660.63,2679.63,2659.14,15.18,0.571
12/14/2017,2652.01,2665.87,2668.09,2652.01,-13.86,-0.52
12/13/2017,2662.85,2667.59,2671.88,2662.85,-4.74,-0.178
12/12/2017,2664.11,2661.73,2669.72,2659.78,2.38,0.089
12/11/2017,2659.99,2652.19,2660.33,2651.47,7.8,0.294
12/8/2017,2651.5,2646.21,2651.65,2644.1,5.29,0.2
12/7/2017,2636.98,2628.38,2640.99,2626.53,8.6,0.327
12/6/2017,2629.27,2626.24,2634.41,2624.75,3.03,0.115
12/5/2017,2629.57,2639.78,2648.72,2627.73,-10.21,-0.387
12/4/2017,2639.44,2657.19,2665.19,2639.03,-17.75,-0.668
12/1/2017,2642.22,2645.1,2650.62,2605.52,-2.88,-0.109
11/30/2017,2647.58,2633.93,2657.74,2633.93,13.65,0.518
11/29/2017,2626.07,2627.82,2634.89,2620.32,-1.75,-0.067
11/28/2017,2627.04,2605.94,2627.69,2605.44,21.1,0.81
11/27/2017,2601.42,2602.66,2606.41,2598.87,-1.24,-0.048
11/24/2017,2602.42,2600.42,2604.21,2600.42,2,0.077
11/22/2017,2597.08,2600.31,2600.94,2595.23,-3.23,-0.124
11/21/2017,2599.03,2589.17,2601.19,2589.17,9.86,0.381
11/20/2017,2582.14,2579.49,2584.64,2578.24,2.65,0.103
11/17/2017,2578.85,2582.94,2583.96,2577.62,-4.09,-0.158
11/16/2017,2585.64,2572.95,2590.09,2572.95,12.69,0.493
11/15/2017,2564.62,2569.45,2572.84,2557.45,-4.83,-0.188
11/14/2017,2578.87,2577.75,2579.66,2566.56,1.12,0.043
11/13/2017,2584.84,2576.53,2587.66,2574.48,8.31,0.323
11/10/2017,2582.3,2580.18,2583.81,2575.57,2.12,0.082
11/9/2017,2584.62,2584,2586.5,2566.33,0.62,0.024
